CourseNumber,Title,MinCredit,MaxCredit,Description 
COSMT 201A   ,Cosmetology Basic Skills and Salon Practice,-1,15.0,"Instruction/participation class in basic services performed by a cosmetologist. This lecture/lab class is closely supervised in the introduction and practice of shampooing/draping, hair analysis/scalp and hair treatment, haircutting, wet styling, thermal styling, permanent waving, chemical relaxing, hair coloring/lightening, manicuring/pedicuring, basic facials, temporary hair removal, resume writing, safety measures and decontamination control. Students practice on mannequins, models and each other. Emphasis is placed on quality of work and knowledge of procedures, safety and decontamination control. Assesses Core Learning Outcome 2. Lab fee: $4.33 per credit; malpractice insurance: $20."
COSMT 201B   ,Cosmetology Basic Skills and Salon Practice,-1,15.0,"Instruction/participation class in basic services performed by a cosmetologist. This lecture/lab class is closely supervised in the introduction and practice of shampooing/draping, hair analysis/scalp and hair treatment, haircutting, wet styling, thermal styling, permanent waving, chemical relaxing, hair coloring/lightening, manicuring/pedicuring, basic facials, temporary hair removal, resume writing, safety measures and decontamination control. Students practice on mannequins, models and each other. Emphasis is placed on quality of work and knowledge of procedures, safety and decontamination control. Assesses Core Learning Outcome 2. Lab fee: $4.33 per credit; malpractice insurance: $20."
COSMT 201C   ,Cosmetology Basic Skills and Salon Practice,-1,15.0,"Instruction/participation class in basic services performed by a cosmetologist. This lecture/lab class is closely supervised in the introduction and practice of shampooing/draping, hair analysis/scalp and hair treatment, haircutting, wet styling, thermal styling, permanent waving, chemical relaxing, hair coloring/lightening, manicuring/pedicuring, basic facials, temporary hair removal, resume writing, safety measures and decontamination control. Students practice on mannequins, models and each other. Emphasis is placed on quality of work and knowledge of procedures, safety and decontamination control. Assesses Core Learning Outcome 2. Lab fee: $4.33 per credit; malpractice insurance: $20."
COSMT 204A   ,Cosmetology Lab & Shop Practice IV,-1,19.0,"Students will continue to practice salon services on the EvCC Salon floor under the supervision of a licensed cosmetology instructor. During this class students will learn about and practice advanced haircutting and styling techniques requested in the salon today. Shears, razors and texturizing shears will be used to accomplish the look.  To gain salon experience, students practice on models, mannequins, clients and each other. Emphasis placed on safety and quality of work while meeting industry target time. Assesses Core Learning Outcome 3. Lab fee: $4.33 per credit; malpractice insurance: $20."
COSMT 204B   ,Cosmetology Lab & Shop Practice IV,-1,19.0,"Students will continue to practice salon services on the EvCC Salon floor under the supervision of a licensed cosmetology instructor. During this class students will learn about and practice advanced haircutting and styling techniques requested in the salon today. Shears, razors and texturizing shears will be used to accomplish the look.  To gain salon experience, students practice on models, mannequins, clients and each other. Emphasis placed on safety and quality of work while meeting industry target time. Assesses Core Learning Outcome 3. Lab fee: $4.33 per credit; malpractice insurance: $20."
COSMT 206A   ,Cosmetology Lab & Shop Practice VI,-1,17.5,"May be used to complete curriculum for special interest projects, and/or to complete required program clock hours.  COSMT 206 is an additional quarter and is optional.  May be repeated one time for credit. Assesses Core Learning Outcome 3. Lab fee: $4.33 per credit."
COSMT 206B   ,Cosmetology Lab & Shop Practice VI,-1,17.5,"May be used to complete curriculum for special interest projects, and/or to complete required program clock hours.  COSMT 206 is an additional quarter and is optional.  May be repeated one time for credit. Assesses Core Learning Outcome 3. Lab fee: $4.33 per credit."
COSMT 251A   ,Internship,-1,5.0,"The Cosmetology Internship allows a cosmetology student with advanced standing to gain industry based work experience in an area of special interest.  Under the guidance of a learning plan, and in concert with a cosmetology faculty member, a cosmetology student will work with a contracted salon or other business venture serving this licensed field to accomplish a planned set of learning objectives. Assesses Core Learning Outcomes 1, 3."
COSMT 299A   ,Special Projects,-1,5.0,Special Projects Lab fee: $4.33 per credit.
CS 110B   ,Introduction to Computer Science,-1,5.0,"(NS) Introductory course for students with little programming knowledge and experience.  Familiarizes students with basic software design and programming concepts and constructs such as data types, assignments, sequential-versus-selective execution, nesting, loops, arrays, I/O streams and basic procedural programming. Assesses Core Learning Outcomes 2, 6. Lab fee: $45.55."
